sentence_id,dialogue_id,utterance_de,speaker,label,orig_dialogue_id
1,39,"Ich möchte wissen, was du eigentlich erwartest.",Joey,anger,39
2,39,NOT FOUND,Joey,surprise,39
3,39,"Ich möchte wissen, was du eigentlich erwartest.",Joey,anger,39
4,39,Ich rede mit dir und nichts passiert.,Joey,anger,39
5,39,"Und wenn du mich ansiehst, geschieht auch nichts.",Joey,anger,39
6,39,Rein gar nichts.,Joey,anger,39
7,39,"Allmählich kriege ich das Gefühl, dass dieses Paar zusammengewachsen ist.",The Director,joy,39
8,39,- Ich habe eine Frage zu dieser Szene. - MANN: Ja.,Kate,neutral,39
9,39,(STÖHNT),The Director,neutral,39
10,39,"Ich verstehe nicht, wieso sich Adrianne zu Victor hingezogen fühlt.",Kate,disgust,39
11,39,"Also, zunächst einmal sieht er sehr gut aus.",The Director,neutral,39
12,39,NOT FOUND,Joey,neutral,39
13,39,"Ich glaube nicht, dass das einer Frau wie Adrianne reicht.",Kate,neutral,39
14,39,Ich hab's auch nicht einfach. Diese Rollen verlangen das von uns.,Joey,neutral,39
15,39,"Immerhin steht im Manuskript, dass du eine Hexe bist.",Joey,anger,39
16,39,"Immerhin steht im Manuskript, dass du eine Hexe bist.",Joey,anger,39
17,39,"- Das steht da nicht drin. - Doch, in meinem schon.",Kate,anger,39
18,39,"- Das steht da nicht drin. - Doch, in meinem schon.",Joey,anger,39
0,40,NOT FOUND,Phoebe,anger,40
1,40,Vorher fragt man eine Frau doch zumindest.,Joey,anger,40
2,40,"- Wisst ihr, wer eine tolle Kamera hat? - Greg und Jenny?",Chandler,neutral,40
3,40,"- Wisst ihr, wer eine tolle Kamera hat? - Greg und Jenny?",Phoebe,neutral,40
4,40,"- Wie wär's, wenn wir sie gleich anrufen? - Au ja, gern.",Monica,neutral,40
5,40,"- Wie wär's, wenn wir sie gleich anrufen? - Au ja, gern.",Chandler,neutral,40
6,40,"Also, die hatten bestimmt Geschenke für ihre Freunde.",Joey,joy,40
7,40,Feinkost 8. Straße?,Monica,neutral,40
8,40,Rede nicht mit denen. Davon kriegst du eine Lebensmittelvergiftung.,Joey,disgust,40
9,40,- Falsch verbunden. - Wähl noch mal.,Monica,fear,40
10,40,NOT FOUND,Chandler,neutral,40
11,40,Hallo? Schon wieder dieser Laden.,Monica,surprise,40
12,40,"Na gut, ich hätte gern doch ein Sandwich.",Joey,joy,40
13,40,Dann ist das wohl die falsche Nummer.,Monica,sadness,40
14,40,(LACHT),Rachel,sadness,40
0,41,"Ich liebe dich, aber wir müssen jetzt auflegen. Es ist sehr...",Mr. Tribbiani,sadness,41
1,41,"Hör zu, ich habe jetzt einen Termin bei Dr. Bassida und...",Joey,surprise,41
2,41,Ihr Name ist Ronni.,Mr. Tribbiani,neutral,41
3,41,"So, und wie lange bist du mit ihr...",Joey,neutral,41
4,41,"Weißt du noch, wie ich dir die großen Schiffe am Hafen zeigte?",Mr. Tribbiani,neutral,41
5,41,So lange schon?,Joey,surprise,41
6,41,"Nein, ich kenne die Dame erst seit 6 Jahren.",Mr. Tribbiani,neutral,41
7,41,"damit du weißt, dass ich früher nicht so ein Teufel war.",Mr. Tribbiani,neutral,41
8,41,NOT FOUND,Mr. Tribbiani,neutral,41
9,41,Warst du schon mal verliebt?,Mr. Tribbiani,neutral,41
10,41,Weiß ich nicht.,Joey,neutral,41
11,41,"- Du lässt nie was anbrennen, hä? - Hm. Du musst gerad was sagen.",Mr. Tribbiani,neutral,41
12,41,NOT FOUND,Joey,disgust,41
13,41,"Und das Verrückte daran ist, gleich in 2 Frauen.",Mr. Tribbiani,neutral,41
14,41,"Oh, Mann! Bitte, sag mir, dass eine von den beiden Ma ist.",Joey,disgust,41
15,41,"Ja, natürlich ist eine von ihnen Ma. Jetzt lass mich kosten.",Mr. Tribbiani,surprise,41
0,42,"Keine Angst, es wird alles wieder gut.",Chandler,neutral,42
1,42,Hallo. Ich bin Guru Saj.,Guru Saj,surprise,42
0,43,- Wie war's bei der Arbeit? - Gut.,Monica,neutral,43
1,43,"Obwohl ich mich da hingesetzt habe, wo kein Stuhl stand.",Rachel,neutral,43
2,43,Ross hat eine Kiste mit deinen Sachen vorbeigebracht.,Monica,neutral,43
3,43,"Ah, das habe ich kommen sehen. Das musste ja passieren.",Rachel,neutral,43
4,43,Ich werde gleich alles wegwerfen. Wahrscheinlich ist da sowieso nur...,Rachel,neutral,43
5,43,"Ist was, Rachel?",Monica,neutral,43
6,43,Hmm. Nein. Gar nichts.,Rachel,neutral,43
0,44,"Und dann sprachst du darüber, wie man das Mesozoikum",Charlie,neutral,44
1,44,Ja. War's das?,Ross,surprise,44
2,44,NOT FOUND,Charlie,neutral,44
0,45,"Was ich gesagt habe, tut mir leid.",Joey,sadness,45
1,45,"Nein, du hast ja recht, es ist ein doofer Name.",Chandler,disgust,45
2,45,- Er ist doch gar nicht mal so übel. - Doch.,Joey,neutral,45
3,45,Von heute an werde ich gar keinen Vornamen haben.,Chandler,anger,45
4,45,Dann heißt du nur noch Bing?,Joey,neutral,45
0,46,Wir bekommen unsere Wohnung zurück!,Monica,joy,46
1,46,"Was? Ass ist die höhere Karte! Bube, Dame, König, Ass!",Joey,surprise,46
2,46,"Nein, das Ass ist niedriger! Ass, 2, 3 und 4!",Monica,anger,46
3,46,Ooh! Oh.,Phoebe,surprise,46
4,46,- Dann ziehen wir noch mal! - Ok.,Rachel,neutral,46
5,46,- Ok. - Ok.,Joey,neutral,46
6,46,"Komm zu mir, liebe Wohnung! Komm zu mir!",Rachel,anger,46
7,46,Nicht so hoch wie...,Joey,surprise,46
8,46,(BEIDE JUBELN),Chandler,joy,46
9,46,Wir ziehen noch mal!,Monica,joy,46
10,46,- Wieso? - Das weiß ich nicht.,Joey,neutral,46
11,46,- Wieso? - Das weiß ich nicht.,Monica,fear,46
12,46,"- Tickets, bitte. - Verdammt!",Chandler,joy,46
13,46,Wieso sind sie so böse? Sie haben doch die Wohnung gewonnen.,Joey,surprise,46
14,46,"Nein, du irrst dich.",Chandler,joy,46
0,47,Hoffentlich hast du Bens Wickelkommode nicht vergessen.,Chandler,neutral,47
1,47,"Du wirst dich wundern, wie gut das funktioniert.",Joey,neutral,47
2,47,"Und Frauen mögen Männer, die Babys mögen.",Joey,neutral,47
3,47,"Und Frauen mögen Männer, die Babys mögen.",Joey,neutral,47
4,47,NOT FOUND,Joey,neutral,47
5,47,"Stell dich so hin, dass die 3 das Baby sehen. Vielleicht kommt dann eine.",Joey,neutral,47
6,47,NOT FOUND,Joey,neutral,47
7,47,"Warte, vergiss die 3. Halt ihn nach links.",Joey,joy,47
8,47,"- Gib ihn mir mal. - Nein, ich behalte ihn.",Joey,neutral,47
9,47,"- Gib ihn mir mal. - Nein, ich behalte ihn.",Chandler,neutral,47
11,47,NOT FOUND,Chandler,surprise,47
12,47,Hallo.,Joey,neutral,47
13,47,"Ich hoffe, Sie halten mich nicht für unbescheiden, aber",Chandler,surprise,47
14,47,Wenn Sie an ihm riechen wollen?,Joey,neutral,47
15,47,Er hat das typische Babyaroma. Riechen Sie ruhig mal dran.,Joey,joy,47
16,47,NOT FOUND,Joey,joy,47
17,47,"Ja, wir sind doch einfach klasse.",Chandler,neutral,47
0,48,"Ok, ciao, bis dann.",Rachel,neutral,48
0,49,"Nicht unbedingt. Eigentlich ist es uns nicht verboten,",Ross,neutral,49
1,49,"Nicht unbedingt. Eigentlich ist es uns nicht verboten,",Ross,neutral,49
2,49,aber es wird missbilligt. Vor allem von dem Professor von gestern Abend.,Ross,anger,49
3,49,"Sei lieber vorsichtig, sonst nennt man dich noch 'Mr. McBagger'. Ha, ha.",Monica,joy,49
4,49,"- Ich weiß nicht, was ich tun soll. - Das ist doch simpel.",Ross,fear,49
5,49,NOT FOUND,Joey,neutral,49
6,49,Was ist wichtiger: was die Mitmenschen denken oder deine Gefühle? Hm?,Joey,neutral,49
7,49,Was ist wichtiger: was die Mitmenschen denken oder deine Gefühle? Hm?,Joey,neutral,49
8,49,- Du musst deinem Herzen folgen. - Das hast du schön gesagt.,Joey,neutral,49
9,49,NOT FOUND,Monica,joy,49
10,49,NOT FOUND,Chandler,neutral,49
11,49,Soll ich diese Woche lieber einen Termin freihalten? Donnerstag?,Joey,neutral,49
12,49,- Ich konnte nicht fragen. - Konntest du nicht?,Chandler,sadness,49
13,49,- Ich konnte nicht fragen. - Konntest du nicht?,Joey,surprise,49
14,49,Ich brauche Zeit. Heute Abend gehen wir essen.,Chandler,neutral,49
15,49,Du triffst dich schon wieder mit ihr?,Monica,surprise,49
16,49,NOT FOUND,Ross,neutral,49
17,49,- Von wem ist die Rede? - Von Dana Keystone aus dem College.,Chandler,neutral,49
18,49,"Oh ja. War das nicht die, äh, hm...?",Ross,surprise,49
19,49,"Nein, das war Dana Kaplan.",Chandler,neutral,49
20,49,- Die kanntest du gar nicht! - Ist doch egal.,Monica,surprise,49
21,49,NOT FOUND,Joey,anger,49
0,50,Wie geht's meinem Genie und seinem super Roboter?,Joey,joy,50
1,50,- Nicht anfassen! - Ok. Ok. Ähm...,Wayne,anger,50
2,50,Guten Morgen! Hey,Joey,surprise,50
3,50,Guten Morgen! Hey,Joey,neutral,50
4,50,"Ich habe übrigens gehört, dass ich gefeuert werden soll.",Joey,neutral,50
5,50,"Ich habe übrigens gehört, dass ich gefeuert werden soll.",Joey,fear,50
6,50,Die lassen schon Schauspieler für meine Rolle vorsprechen.,Joey,fear,50
7,50,"Nun geben Sie mir doch noch eine Chance, ja?",Joey,sadness,50
8,50,Ich liebe diesen kleinen Kerl.... Ah.,Joey,joy,50
9,50,NOT FOUND,Joey,surprise,50
10,50,Deswegen habe ich ihn nicht anfassen dürfen!,Joey,surprise,50
11,50,NOT FOUND,Joey,neutral,50
12,50,NOT FOUND,Joey,neutral,50
13,50,Ich glaub's einfach nicht!,Joey,anger,50
14,50,Ich glaub's einfach nicht!,Joey,surprise,50
15,50,NOT FOUND,Joey,anger,50
16,50,"Hey, wie geht's denn so?",Joey,neutral,50
0,51,"-Hi. -Hi,",Ross,neutral,51
1,51,"wegen dem, was da vorhin im Büro passiert ist...",Rachel,sadness,51
2,51,"Ach. Schon ok, ich verstehe das. Du warst im Stress.",Ross,neutral,51
3,51,"Ich wollte dir eine Chance geben, dich bei mir zu entschuldigen.",Rachel,disgust,51
4,51,Wofür? Dass du mich aus deinem Büro geworfen hast?,Ross,anger,51
5,51,"Du hattest nicht das Recht, im Büro aufzutauchen.",Rachel,anger,51
6,51,"Entschuldige, dass ich mich am Jahrestag",Ross,anger,51
7,51,"Aber ich habe dir doch gesagt, dass ich keine Zeit habe.",Rachel,anger,51
8,51,"Ich habe ja gar nicht mehr das Gefühl, eine Freundin zu haben.",Ross,anger,51
9,51,"Soll ich meinen Job hinschmeißen,",Rachel,anger,51
10,51,"damit du wieder das Gefühl hast, eine Freundin zu haben?",Rachel,anger,51
0,52,- Hi! - Hi!,Monica,neutral,52
1,52,"Oh, ich würde dir gern was sagen.",Phoebe,joy,52
2,52,NOT FOUND,Monica,neutral,52
3,52,- Was denn? - Ich kann's dir nicht sagen.,Phoebe,neutral,52
4,52,"Wenn du mir was sagen musst, sag's. Das wäre nicht so kompliziert.",Monica,neutral,52
5,52,"Ich habe fest versprochen, dass ich es nicht sagen werde.",Phoebe,neutral,52
6,52,- Hat es was mit meinem Bruder zu tun? - Nein.,Monica,neutral,52
7,52,Na gut.,Phoebe,neutral,52
8,52,- Irgendwas mit Joey? - Auch nicht.,Monica,neutral,52
9,52,Na gut.,Phoebe,neutral,52
10,52,Hat es vielleicht was mit Chandler und der Socke an seinem Bett zu tun?,Monica,neutral,52
11,52,"Nein, aber darüber würde ich mich gern unterhalten.",Phoebe,neutral,52
0,53,Richard.,Richard,joy,53
1,53,Richard.,Monica,joy,53
2,53,"Das war nur ein Vorwand, um dich zu sprechen.",Richard,neutral,53
3,53,Ist in Ordnung. Diese Lobhudeleien halten nur auf.,Monica,neutral,53
4,53,Als hätte ich nichts Besseres zu tun.,Monica,neutral,53
5,53,"Also, was gibt's?",Monica,neutral,53
6,53,"War schön, dich neulich wieder zu sehen.",Richard,joy,53
7,53,NOT FOUND,Monica,neutral,53
8,53,"Es ist mir klar geworden, dass ich dich nach wie vor liebe.",Richard,joy,53
0,54,- Was? Wie bitte? - Im Moment bist du eine Schwangere!,Joey,disgust,54
1,54,"- Ich will doch nur dein Bestes. - Sie zu zwingen, Bobbys Frau zu werden?",Rachel,sadness,54
2,54,"Erzähl doch mal, was ihr Dummköpfe für Musik macht.",Joey,anger,54
3,54,NOT FOUND,Dina,fear,54
4,54,"Ich habe Angst, aber ich werd es schaffen. Ich brauche bloß Hilfe.",Dina,fear,54
5,54,"- Bobby wird immer für mich da sein. - Ja, aber sicher.",Dina,neutral,54
6,54,Ich will deine Frage beantworten: Wir spielen unverfälschten Gangsta-Rap.,Bobby,joy,54
7,54,"Rachel hat mir vorhin erzählt, dass du für sie eine Hilfe warst.",Dina,anger,54
8,54,Du bist mein großer Bruder. Du bist für mich das Wichtigste auf der Welt.,Joey,sadness,54
9,54,Du bist mein großer Bruder. Du bist für mich das Wichtigste auf der Welt.,Dina,joy,54
10,54,Du bist mein großer Bruder. Du bist für mich das Wichtigste auf der Welt.,Dina,neutral,54
11,54,"Ich hab gar nicht so Angst, es Mom zu sagen. Vor dir hatte ich größere Angst.",Dina,neutral,54
12,54,"Ich muss sagen, dass ich schon Angst vor ihnen hatte.",Dina,fear,54
13,54,"Ich muss sagen, dass ich schon Angst vor ihnen hatte.",Joey,fear,54
14,54,"Ich kann es nicht ertragen, ein Kind zu bekommen, wenn du mir böse bist.",Dina,sadness,54
15,54,"Ich möchte, dass es einen Onkel hat.",Dina,sadness,54
16,54,Hat denn mein Baby nun einen Onkel Joey oder nicht?,Dina,sadness,54
17,54,"Ja, natürlich hat dein Kind einen Onkel Joey.",Joey,joy,54
18,54,"Auch wenn wir nicht heiraten werden, das Baby wird viel Liebe erfahren.",Dina,joy,54
19,54,Von seinem Onkel natürlich auch.,Joey,joy,54
20,54,Und von dir mit Sicherheit auch.,Bobby,joy,54
21,54,"Bobby, komm doch mal mit auf die Seite, damit die beiden für sich sind.",Rachel,neutral,54
22,54,Komm her.,Joey,joy,54
23,54,NOT FOUND,Rachel,anger,54
0,55,- Das war ein schöner Abend. - Finde ich auch.,Danny,joy,55
1,55,"Ich bin wirklich froh, dass Monica das geregelt hat.",Rachel,joy,55
2,55,"Ich würde dich gern hereinbitten, aber meine Schwester ist zu Besuch.",Danny,neutral,55
3,55,Deine Schwester schläft da auf der Couch?,Rachel,surprise,55
4,55,"Das ist meine Schwester Krista. Krista, Rachel.",Danny,neutral,55
5,55,NOT FOUND,Rachel,joy,55
6,55,"Ich hätte mich zurechtgemacht, hätte ich gewusst...",Krista,surprise,55
7,55,NOT FOUND,Danny,neutral,55
8,55,"- Du bist blöd. - Nein, du.",Krista,joy,55
9,55,"- Nein, du. - Nein, du!",Danny,joy,55
10,55,"- Nein, du. - Nein, du!",Krista,joy,55
11,55,"- Nein, du. - Nein, du!",Danny,joy,55
12,55,"- Nein, du. - Nein, du!",Krista,joy,55
13,55,"- Nein, du. - Nein, du!",Danny,joy,55
14,55,"- Nein, du. - Nein, du!",Krista,joy,55
15,55,- Du bist so gut wie erledigt. - Ha.,Danny,joy,55
16,55,"Ähm, es war nett, dich kennenzulernen.",Rachel,neutral,55
0,56,Sie ist dieses Victoria Secret Model.,Chandler,surprise,56
1,56,"Hi, Mom, hier ist Jill.",Jill,neutral,56
2,56,Sie hat recht. Es ist Jill. Jill Goodacre.,Chandler,surprise,56
3,56,Mir geht es gut. Ich bin hier nur in einer Bank eingeschlossen.,Jill,neutral,56
4,56,Jill sagt Vestibül.,Chandler,neutral,56
5,56,"Nein, ich bin nicht allein.",Jill,neutral,56
6,56,"Hey, Jill, ich hab dich gestern mit so 'nem jungen Mann gesehen.",Chandler,joy,56
1,57,"Ach, Drew! Bist du zurzeit mit jemandem zusammen?",Chandler,neutral,57
2,57,Ich bin nicht schwul. Darum wollte ich mich auch nicht mit dir verabreden.,Chandler,fear,57
3,57,Ich bin nicht schwul. Darum wollte ich mich auch nicht mit dir verabreden.,Chandler,fear,57
0,58,"Heißt das, dass du reichen Leuten erzählst, was sie kaufen sollen?",Phoebe,neutral,58
1,58,Hey.,Rachel,neutral,58
2,58,"- Mhm-hm. - Ja, das klingt doch großartig.",Phoebe,surprise,58
3,58,Hey.,Joey,neutral,58
4,58,"Äh, wir haben die Apartments getauscht.",Monica,anger,58
5,58,NOT FOUND,Joey,surprise,58
6,58,Ihr habt das große Apartment. Wir kommen jetzt zu euch.,Monica,neutral,58
7,58,Ich kaufe nicht mehr für 6 Leute ein. Die Verantwortung habt ihr jetzt.,Monica,neutral,58
8,58,NOT FOUND,Monica,neutral,58
9,58,- Was suchst du da? - JOEY: Hier muss noch ein Donut sein.,Joey,neutral,58
0,59,"So, und letztendlich zeigen die Linien alle nach oben.",Doug,neutral,59
1,59,Sie sind der Beste!,Doug,joy,59
2,59,Gute Arbeit. Bis morgen um 8:30 Uhr.,Doug,neutral,59
3,59,NOT FOUND,Doug,joy,59
4,59,Sie sind der Beste!,Doug,joy,59
5,59,"Phil, nur weiter so! Stevens, sehr ordentlich!",Doug,joy,59
6,59,NOT FOUND,Doug,joy,59
7,59,Goldberg! Sie sind ein absolut wahnsinniger Kerl!,Doug,joy,59
8,59,"Oh, Verzeihung.",Doug,joy,59
9,59,NOT FOUND,Doug,joy,59
0,60,Ich habe meinen Aktenkoffer vergessen.,Stevens,neutral,61
1,60,"Oh, Verzeihung.",Doug,joy,61
2,60,NOT FOUND,Doug,joy,61
3,60,"Na? Was ist, Bing?",Doug,neutral,61
4,60,"Sie fühlen sich doch nicht übergangen, oder?",Doug,neutral,61
5,60,"Aber nein. Nein, nein, keinesfalls. Das wäre doch lächerlich.",Chandler,sadness,61
6,60,"Alle haben einen gekriegt, und Sie wollen doch sicher auch einen.",Doug,joy,61
7,60,"- Ja. - Ha, ha, ha.",Chandler,sadness,61
8,60,"Jetzt aber raus mit Ihnen, Bing!",Doug,joy,61
0,61,NOT FOUND,Chandler,neutral,62
1,61,"- Hi, Bob. - Wie geht's meinem Freund Toby?",Bob,joy,62
2,61,"Wenn ich ihn sehe, werd ich ihn fragen.",Chandler,neutral,62
3,61,NOT FOUND,Bob,joy,62
5,61,"- Ja. - Ach so, Sie kennen sich?",Chandler,joy,62
6,61,"- Ja. - Ach so, Sie kennen sich?",Mr. Franklin,neutral,62
7,61,"Ja, halbwegs nennen wir uns beim Namen.",Chandler,neutral,62
8,61,- Holen wir ihn in unser Team? - Bob?,Mr. Franklin,neutral,62
9,61,"Er soll hier arbeiten? Ich weiß nicht, ob er das drauf hat.",Chandler,surprise,62
10,61,- Im sechsten Stock mögen sie ihn. - Aber hier ist der Elfte.,Mr. Franklin,surprise,62
11,61,- Im sechsten Stock mögen sie ihn. - Aber hier ist der Elfte.,Chandler,neutral,62
0,62,Was habe ich für die Hochzeit in der Hand?,Ross,joy,63
1,62,"Eine dünne Freundin, die einen Haken auf dem Kopf hat.",Chandler,neutral,63
2,62,"Rachel hat mir einen Smoking besorgt, aber nicht irgendeinen,",Ross,joy,63
3,62,- Was? - Du hörst richtig.,Chandler,surprise,63
4,62,"Speziell angefertigt für Val Kilmer, er hatte diesen Smoking in dem Film an.",Ross,joy,63
5,62,Den kannst du nicht anziehen. Ich trage einen berühmten Smoking.,Chandler,anger,63
6,62,NOT FOUND,Ross,neutral,63
7,62,"Wenn du deinen trägst, dann ist doch mein Smoking nichts Besonderes.",Chandler,sadness,63
0,63,dass er denkt: 'Ich will auch gern.',Chandler,anger,64
1,63,- Dann haben wir jetzt ein Problem. - Womit?,Monica,neutral,64
2,63,NOT FOUND,Chandler,neutral,64
3,63,NOT FOUND,Phoebe,neutral,64
4,63,"Wir versuchen einen Pfarrer zu finden, aber alle sind blöde oder langweilig.",Monica,neutral,64
5,63,Es könnte einer von uns die Rede halten.,Phoebe,joy,64
6,63,"Wir wollen wie Erwachsene heiraten, nicht wie im Kindergarten.",Monica,neutral,64
7,63,"Nein, das ist was Reelles. Jeder kann sich durchs Internet",Phoebe,joy,64
8,63,NOT FOUND,Joey,joy,64
9,63,Was? Das war doch meine Idee!,Phoebe,anger,64
10,63,"Ich danke euch, aber von euch lassen wir uns nicht trauen.",Chandler,neutral,64
11,63,"Gilt eine Idee, die man zuerst vorbringt, nichts?",Joey,anger,64
12,63,"Wir werden ein legales Kirchenmitglied dafür engagieren. Mit legal ist gemeint,",Chandler,neutral,64
0,64,dass in deinem Leben ein leidenschaftlicher Prinz auftreten wird.,Ross,joy,65
1,64,- Wirklich? - Mhm-hm.,Rachel,surprise,65
2,64,- Wirklich? - Mhm-hm.,Ross,neutral,65
3,64,"Ross, du bist so lieb.",Rachel,joy,65
1,65,"Ich habe mir ein Argument zurecht- gelegt, aber ich habe es vergessen.",Phoebe,neutral,66
2,65,"Monica, ich kann seit einem Monat nicht mehr schlafen,",Phoebe,neutral,66
3,65,Aber ich hatte einen Spaghettifleck auf der anderen Seite.,Monica,neutral,66
4,65,Aber ich hatte einen Spaghettifleck auf der anderen Seite.,Phoebe,neutral,66
5,65,NOT FOUND,Monica,surprise,66
6,65,"Ich will in einem Land leben, in dem man kleckern darf.",Phoebe,neutral,66
7,65,Du darfst kleckern.,Monica,neutral,66
8,65,"Jeder hat so seine Macken. Ich mag dich so, wie du bist.",Phoebe,sadness,66
9,65,- So geht's mir auch. - Gut.,Monica,joy,66
10,65,NOT FOUND,Phoebe,joy,66
11,65,Ich frage mich nach den Gründen.,Monica,sadness,66
12,65,"Nein, du fragst dich, welches Kissen es ist.",Phoebe,neutral,66
0,66,"- RACHEL: Oh, meinst du das ernst? - Mhm-hm.",Rachel,surprise,67
1,66,NOT FOUND,Ross,neutral,67
2,66,Ich würde gern mit dir zusammenwohnen. Ich danke dir.,Rachel,joy,67
3,66,"Ich bin froh, wenn ich dir helfen kann.",Ross,neutral,67
5,66,"Du weißt nicht, was das für mich bedeutet.",Rachel,joy,67
6,66,Ich wäre fast obdachlos geworden. Ich wurde gerettet. Du bist mein Held.,Rachel,sadness,67
7,66,Ich wäre fast obdachlos geworden. Ich wurde gerettet. Du bist mein Held.,Rachel,joy,67
8,66,NOT FOUND,Rachel,joy,67
9,66,"Ich weiß nicht, ob Held... Na gut, in Ordnung.",Ross,neutral,67
10,66,"Oh. Ich muss Monica sagen, was für einen wundervollen Bruder sie hat.",Rachel,joy,67
11,66,"Du willst doch jetzt sicher was sagen, oder?",Ross,joy,67
12,66,NOT FOUND,Phoebe,neutral,67
13,66,"Nein, ich möchte nichts sagen.",Phoebe,neutral,67
14,66,Genau das Gleiche ist auch mit Denise passiert.,Phoebe,neutral,67
15,66,"Sie zog mit einem zusammen, der sagte, dass er sie nicht liebt,",Phoebe,anger,67
0,67,REGISSEUR: Verdammt! Dann hol eine andere her.,Director,anger,68
1,67,"Entschuldigen Sie, ich möchte mich für diese große Chance bedanken.",Joey,joy,68
2,67,Runter mit dem Bademantel.,Director,neutral,68
3,67,Ich?,Joey,surprise,68
0,68,NOT FOUND,Chandler,joy,69
1,68,Ich werd mir noch einen Espresso holen. Noch einen Milchkaffee?,Chandler,neutral,69
2,68,"Nein, ich bin noch mit dem hier beschäftigt.",Janice,neutral,69
3,68,Das war's?,Chandler,surprise,69
4,68,"Ja, es war wirklich nicht leicht.",Phoebe,sadness,69
5,68,Die Umarmung sah ziemlich brutal aus.,Chandler,neutral,69
6,68,"Du bist nicht dabei gewesen, ok?",Phoebe,anger,69
0,69,"Wow! Das, äh, sieht ziemlich gut aus.",Tony,joy,70
1,69,Ist das alles?,Joey,neutral,70
2,69,"Wisst ihr, mein Mitbewohner wollte das Ding mal heiraten.",Chandler,neutral,70
3,69,"Also, $50 haben wir nicht. Wie wär's, wenn wir tauschen würden?",Tony,neutral,70
4,69,"Wenn ich ehrlich sein soll, wir brauchen kein Kanu.",Chandler,neutral,70
5,69,Ihr solltet das Kanu nehmen.,Tony,anger,70
6,69,"Und wenn du zu Hause bist, wirfst du das Kanu weg.",Chandler,neutral,70
7,69,"Und wenn du zu Hause bist, wirfst du das Kanu weg.",Peter,anger,70
8,69,NOT FOUND,Joey,anger,70
0,70,- Pheebs? - Ja?,Rachel,neutral,71
1,70,(LACHT),Phoebe,neutral,71
0,71,"Na, ist gut. Wenn du willst. Dann warte bitte.",Chandler,neutral,72
1,71,- Sie wollen ein Ticket in den Jemen? - Nein.,Ticket Counter Attendant,surprise,72
2,71,"Ich hätte gern ein Ticket, das nur echt aussieht.",Chandler,neutral,72
